id_track,name_track,num_samples,end_of_fade_in,start_of_fade_out,loudness,tempo,time_signature,key,mode,id_artist,publish_time,viewCount,likeCount,commentCount,followers,genres,name,popularity
255oo7qjq7psYA7w11FnH8,MARCO,1889819,0.07542,80.33524,-3.435,122.077,3,11,1,2APh66XEiqOiDt3bKhBWmn,20-06-2024,244709,5672,211,28798,"['gym phonk', 'krushfunk']",NONTHENSE,63
54LMraoj8Nh2QML9S5YvQO,THOMAS - SPED UP,1734075,0.0,71.14594,-3.367,101.048,4,1,1,2APh66XEiqOiDt3bKhBWmn,15-04-2024,625715,11828,161,28798,"['gym phonk', 'krushfunk']",NONTHENSE,63
1xAPjV9VAg7nlFYcgkw0Dh,DOGGAS - SLOWED,2209233,0.0,100.19197,-1.195,96.49,4,10,0,2APh66XEiqOiDt3bKhBWmn,12-06-2024,323101,3337,24,28798,"['gym phonk', 'krushfunk']",NONTHENSE,63
4xElpzw09Mdi3zl3S8FrNe,ALORS BRAZIL - SLOWED,2461331,0.0,109.47628,-1.99,110.015,4,1,1,2APh66XEiqOiDt3bKhBWmn,17-11-2023,374991,3057,40,28798,"['gym phonk', 'krushfunk']",NONTHENSE,63
5GeypC9mHfk0Ecv6i0AIW7,YEAH PHUNK,2234031,0.0,95.46884,0.257,122.029,4,2,1,2APh66XEiqOiDt3bKhBWmn,11-11-2023,107532,1512,21,28798,"['gym phonk', 'krushfunk']",NONTHENSE,63
66VCEgye5otvxW1vgzvYgk,MARCO - SLOWED,2223408,0.0927,96.67048,-4.665,157.246,4,1,1,2APh66XEiqOiDt3bKhBWmn,27-06-2024,62037,1303,58,28798,"['gym phonk', 'krushfunk']",NONTHENSE,63
2YiYHqoSQNAwVnRpxLwTJr,DESTRUCTION,2943761,0.0,131.30304,-6.226,160.093,4,2,1,2APh66XEiqOiDt3bKhBWmn,11-11-2022,225510,3719,70,28798,"['gym phonk', 'krushfunk']",NONTHENSE,63
7m4JowGw3mHX9K7Z5qt2s2,codonyeuhoalaco,3422278,0.66259,150.88907,-9.859,140.011,4,8,1,54gIDmy6EgICaX1Uiez1iC,31-07-2024,524898,4324,280,11144,[],DMT,44
1H9cDemMpwwVEkl7oSzBlV,Những Nỗi Buồn,4791740,0.2658,210.07092,-9.353,142.025,4,0,0,54gIDmy6EgICaX1Uiez1iC,29-04-2023,34687,196,0,11144,[],DMT,44
45PPoUgqs3JrhkZGEzSUHT,"3107 4 (feat. Erik, Nâu)",4716783,0.0,204.41687,-8.091,132.056,4,11,1,1L1VfizWn4DkFt602yD80U,31-07-2022,11828145,138515,,921037,['v-pop'],ERIK,61
2PYDUM2IC01FOTDLQdFxJP,3 1 0 7 - 2 (feat. DuongG & Nau),5920967,0.0,258.19427,-9.76,122.071,4,5,1,38QautgC2LNYKiu10BB0sF,04-02-2021,22827518,191369,4136,44377,['viet chill rap'],Nau,51
7BfjDCN9OneES5E3TtcA30,Tương 3+1,5380200,2.04336,236.9074,-8.465,115.07,4,7,1,38QautgC2LNYKiu10BB0sF,30-11-2021,3720931,55878,1282,44377,['viet chill rap'],Nau,51
7s6QicW29PM4STvXGXEy4Z,Âge D'or,5953644,0.0,260.68463,-8.92,96.051,4,5,0,38QautgC2LNYKiu10BB0sF,10-02-2021,10001,352,45,44377,['viet chill rap'],Nau,51
3I9eVigeJ14PbhPThiDmlE,Champange,3373344,0.2381,148.68898,-12.774,90.027,4,2,0,38QautgC2LNYKiu10BB0sF,10-12-2023,246,5,0,44377,['viet chill rap'],Nau,51
4LPFDgriOBKcPPUim4EiyE,Wow-Wow,3352631,2.04916,143.67348,-16.206,120.06,4,9,1,38QautgC2LNYKiu10BB0sF,15-09-2019,6964828,35203,3155,44377,['viet chill rap'],Nau,51
4BTKbM3gJt1OdmaHqxsdWh,Rangers,5645483,0.0,241.4585,-11.786,135.06,4,6,0,38QautgC2LNYKiu10BB0sF,17-09-2021,20617,163,24,44377,['viet chill rap'],Nau,51
4UGQ1YVeuZy42oP7PViFh0,Aurora!,2956032,0.19728,134.06041,-9.248,90.002,4,5,0,38QautgC2LNYKiu10BB0sF,10-01-2024,194,5,0,44377,['viet chill rap'],Nau,51
77c2khF3mBZWTUyjB1d6w3,French Sidewalk,3109824,0.0,121.03982,-19.703,85.022,4,6,0,38QautgC2LNYKiu10BB0sF,21-01-2023,4,0,0,44377,['viet chill rap'],Nau,51
4ak2E6WTxi6yZbn4nlffRZ,Wai Jo,5056704,0.13977,53.93415,-7.798,128.195,4,0,1,38QautgC2LNYKiu10BB0sF,28-11-2023,2981825,53130,1053,44377,['viet chill rap'],Nau,51
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,3412372,1.09764,151.07483,-9.204,81.983,4,6,1,1W2pigH6UYwuTuFbwoSfVZ,28-07-2023,19767527,55015,1292,247960,['v-pop'],RHYDER,64
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,4003364,1.56717,170.09778,-6.575,154.173,4,10,0,1W2pigH6UYwuTuFbwoSfVZ,22-11-2023,59470846,237006,11130,247960,['v-pop'],RHYDER,64
69GP0uR8ps0MAyWRvlCKSw,MD Anniversary,3090001,0.91778,133.06776,-6.98,162.004,4,1,1,0CO1IZAPmgTbkfXvcRCLsL,10-10-2023,2486913,23080,690,42510,[],BAN,51
4IkYjqZKEaSpS88OoI2BVM,Ảo Giác,3563268,2.22331,156.2761,-7.935,124.019,4,10,0,1Qia4CTwh6x0CZbD0079zi,06-06-2024,622108,10535,1313,41102,['v-pop'],CoolKid,56
4IvBwQfm8nWhMLJz2Hubaj,Có Lẽ Đây Là Lúc,3969000,2.89669,170.45769,-6.07,160.096,4,10,1,1Qia4CTwh6x0CZbD0079zi,29-04-2024,107729,3435,365,41102,['v-pop'],CoolKid,56
3fVlPTakp8vFlhytmoMIMV,Vết xước,4409436,2.88508,193.42802,-9.491,149.826,4,5,1,1Qia4CTwh6x0CZbD0079zi,07-01-2024,16497,716,130,41102,['v-pop'],CoolKid,56
34haywJFfkSihAmCo67j01,Sau Cơn Mưa (Live at ZLAB),3412992,0.08753,151.81206,-5.13,82.116,4,6,1,1Qia4CTwh6x0CZbD0079zi,31-07-2024,73864,1117,50,41102,['v-pop'],CoolKid,56
4vTm2JvK55J0B5BxYcYt4F,gadohoi,3669950,0.0,152.25323,-15.724,93.0,4,5,1,1Qia4CTwh6x0CZbD0079zi,05-06-2023,1588,18,0,41102,['v-pop'],CoolKid,56
3w6Iu5dYDlYAKLAarczBuN,Love,2828387,0.0,128.27151,-7.095,119.396,4,9,0,1Qia4CTwh6x0CZbD0079zi,24-10-2024,22010,590,16,41102,['v-pop'],CoolKid,56
3isyQCZNveTh8OAgNIV1Yq,Jazz Me,2954700,0.24961,124.26159,-5.004,135.07,4,0,1,1Qia4CTwh6x0CZbD0079zi,18-01-2021,214,7,0,41102,['v-pop'],CoolKid,56
4inMQ83GNpQ2OHDredH5hW,24h,5666850,0.99855,252.53442,-8.427,119.985,4,8,1,4POahBr8YCPNKGErIiofyx,22-11-2018,150154848,428317,36606,275595,['v-pop'],Lyly,46
4NsioA83xX5bNR4RCR2Qgd,"NGƯỜI TÌNH CỦA NẮNG (feat. Anh Tú, Captain, Hải Đăng Doo, Vũ Thịnh & LyLy)",5292000,0.0,232.63492,-7.33,107.961,4,1,1,0F1rSmrNT6sp3LYohgYKsT,13-08-2024,78198,938,64,22457,[],Hải Đăng Doo,49
3Vkou7q3kIAtS3pR1TqXFK,Lời Đường Mật (feat. HIEUTHUHAI),4900612,1.24812,210.70367,-3.483,95.972,4,2,0,4POahBr8YCPNKGErIiofyx,06-11-2020,11022914,71770,1125,275595,['v-pop'],Lyly,46
57idtlQlKCv3toIDtx5LaX,Bởi Vì Là Khi Yêu,5565724,0.77868,243.75728,-5.674,116.0,4,5,1,4POahBr8YCPNKGErIiofyx,10-10-2020,6564622,58939,1868,275595,['v-pop'],Lyly,46
2GlFRJfVvl4S0vYl6T19Ul,Không Yêu Đừng Gây Thương Nhớ,6211744,5.98494,272.3759,-8.553,179.93,4,9,1,4POahBr8YCPNKGErIiofyx,31-07-2019,24912633,158604,4975,275595,['v-pop'],Lyly,46
41JZZsxjWdLGe08HYcOgnr,HƯƠNG ĐÊM BAY XA (feat. LyLy),3074540,0.0,134.11845,-4.473,105.017,4,7,1,4POahBr8YCPNKGErIiofyx,26-08-2024,93246,316,0,275595,['v-pop'],Lyly,46
1KmlrjksqqtcnY0bX2rNv5,HOANG MANG (feat. Hoàng Hải & LyLy),5459240,0.0,240.33234,-3.95,132.096,4,7,0,4POahBr8YCPNKGErIiofyx,05-10-2024,11189,169,19,275595,['v-pop'],Lyly,46
6pajI4M53hRge5BjYgjXGY,Cảm Ơn Vì Đã Không Đợi Em,4902882,5.15483,207.9521,-8.046,135.628,4,1,1,4POahBr8YCPNKGErIiofyx,20-03-2024,934725,18466,1895,275595,['v-pop'],Lyly,46
7teufwU5fNKeUkbAHZHjN4,Có Hẹn Với Thanh Xuân,5380200,2.16526,233.59856,-6.892,95.534,4,5,1,4POahBr8YCPNKGErIiofyx,24-09-2022,3148237,10448,142,275595,['v-pop'],Lyly,46
298lLL3BsroZKJyqEvXx8c,Người Ta Đâu Thương Em (feat. Anh Tú),6034736,3.65134,263.17496,-11.322,84.852,3,9,1,4POahBr8YCPNKGErIiofyx,05-02-2021,5058,17,3,275595,['v-pop'],Lyly,46
26zqmmkqUK6mCc87XDzPym,"CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",5688900,2.0956,249.98022,-6.94,180.134,3,7,0,1W2pigH6UYwuTuFbwoSfVZ,28-08-2024,1233735,13725,639,247960,['v-pop'],RHYDER,64
5YiNxgEQQTuFi5dKLxxjWm,"CATCH ME IF YOU CAN (feat. Quang Hùng MasterD, Negav, Công Dương & Nicky)",5644800,0.0,248.39546,-4.837,120.006,4,11,0,7rpD9lGecstoaVj2vGXUex,09-07-2024,3645535,35350,2689,6514,[],Công Dương,50
7kKu4NWeBh01I6aTIEP9bg,TRÓI EM LẠI (feat. Quang Hùng MasterD),5834769,0.0,253.96245,-5.81,155.14,4,0,1,0slOzRzTQb1RBBVJbvRITP,14-09-2024,3401736,38965,3975,99093,['v-pop'],Quang Hùng MasterD,61
7zxfM3Hi0cdeCsORWtXGKs,"TÌNH ĐẦU QUÁ CHÉN (feat. Quang Hùng MasterD, Negav, Pháp Kiều & Erik)",6967800,0.0,308.51773,-5.105,119.995,4,1,1,4fg8aMZ23d2bxKz7r2vt9v,18-09-2024,4463376,22492,1375,109980,"['v-pop', 'vietnamese hip hop']",Negav,63
786cTF2koRtvnQd4HZCrJi,"CỨ ĐỂ ANH TA RỜI ĐI (feat. Dương Domic, Quang Hùng MasterD, Lou Hoàng, Song Luân & Bảo Anh)",6018036,5.27673,258.27557,-6.789,82.038,4,8,0,4KPyQxL1zqEiBcTwW6c9HE,06-08-2024,518735,10811,1306,60123,[],Dương Domic,61
2CFC7iLurCyDYuXQcfem2l,Thủy Triều,3960202,0.65029,177.41788,-9.53,118.996,4,4,0,0slOzRzTQb1RBBVJbvRITP,12-02-2024,38868376,198773,9040,99093,['v-pop'],Quang Hùng MasterD,61
4FeeZtRxToM1K2Y3a79fHq,"DON'T CARE (feat. Isaac, Quang Hùng MasterD, Negav, Gin Tuấn Kiệt, Vũ Thịnh & Nanon)",5733000,0.0,257.08554,-5.222,96.003,4,8,0,15A3eJ05XZObM0QEh1zfTo,25-06-2024,3377297,14310,669,257498,"['t-pop', 'thai ost']",NANON,49
2MFqzQ3eJPM1dHCaioyU1s,"SOS (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",6151385,2.25234,270.02484,-5.495,116.963,4,5,1,1W2pigH6UYwuTuFbwoSfVZ,20-08-2024,1814483,38579,21180,247960,['v-pop'],RHYDER,64
4g34IscInBSNfzaaaEqfZN,Đừng Vì Anh Mà Khóc,7836231,0.49918,341.2927,-10.26,129.833,4,8,1,0slOzRzTQb1RBBVJbvRITP,20-12-2019,24844270,146527,5696,99093,['v-pop'],Quang Hùng MasterD,61
3PWAM3G3jToju08NDSXP0L,"I.C.O.N (feat. Isaac, HIEUTHUHAI, Đức Phúc, ERIK, Quân A.P, Quang Hùng MasterD, Lou Hoàng, Pháp Kiều, WEAN, Negav, Hải Đăng Doo, Gin Tuấn Kiệt, Ali Hoàng Dương, Nicky, Vũ Thịnh & Công Dương)",4352858,0.19737,190.11919,-6.619,122.018,4,5,0,7rpD9lGecstoaVj2vGXUex,23-06-2024,437772,5591,626,6514,[],Công Dương,50
6O4oKV3btLiEtOgEuplIUn,Override,2527481,0.0,106.40544,-4.607,111.011,4,4,0,2ElMqlv5py0QFIVXUff627,27-08-2021,19442131,320316,9755,385114,['drift phonk'],KSLV Noh,60
29e4KOBzZDOX6qnpYbjwoW,Disaster,1855251,0.2093,76.17887,-6.043,117.052,4,0,1,2ElMqlv5py0QFIVXUff627,21-06-2021,12227151,282919,5005,385114,['drift phonk'],KSLV Noh,60
7C6OeOzOEA0jW8E6uuVgqs,Chase,2751131,0.0,116.98213,-5.879,126.99,4,8,1,2ElMqlv5py0QFIVXUff627,14-09-2021,17244877,285329,6757,385114,['drift phonk'],KSLV Noh,60
1S9thcVKBHYKqlEKlKIrbv,Dynamic,2639798,0.0,111.00299,-6.891,112.358,4,8,1,2ElMqlv5py0QFIVXUff627,14-04-2022,458979,8199,89,385114,['drift phonk'],KSLV Noh,60
6QdHwnhlwUuJggJLMDoTMm,Disaster's End,3120923,3.4946,131.98222,-5.372,117.129,4,0,1,2ElMqlv5py0QFIVXUff627,16-11-2022,902493,19758,1790,385114,['drift phonk'],KSLV Noh,60
3sHG4LvQAIkED58inFuhHr,Disaster - Slowed + Reverb,2219959,0.25619,91.16735,-7.807,97.792,4,10,1,2ElMqlv5py0QFIVXUff627,11-03-2023,1561676,19139,213,385114,['drift phonk'],KSLV Noh,60
3hMf4kxieqzKciRSJzLrMt,Override - Slowed + Reverb,2791384,0.0,117.5278,-5.235,200.965,4,1,1,2ElMqlv5py0QFIVXUff627,29-12-2021,13745737,159763,1478,385114,['drift phonk'],KSLV Noh,60
2ahr34pOzvi6YuSAvtr1Gn,Override - Sped Up,1867764,0.0,77.28181,-4.425,150.367,4,8,1,2ElMqlv5py0QFIVXUff627,21-04-2022,8254062,118819,747,385114,['drift phonk'],KSLV Noh,60
3fq2Hq0JRSvLA8cpH70KeT,Psycho,2491564,0.0,105.57533,-3.07,128.656,4,1,1,2ElMqlv5py0QFIVXUff627,07-08-2022,381500,13035,1096,385114,['drift phonk'],KSLV Noh,60
3QgP2CK0DriESuNW3MJPpe,MIDNIGHT SHIFT,2779481,0.0,117.70776,-1.683,122.041,4,1,1,2ElMqlv5py0QFIVXUff627,12-11-2021,1574145,23057,563,385114,['drift phonk'],KSLV Noh,60
3K7RddI2L8Wiv7uIbrhfLc,Rồi Em Sẽ Gặp Một Chàng Trai Khác,6702494,0.36,297.7727,-7.858,127.95,4,10,1,1dwfi5uS5pfQMhAic73Q7L,12-11-2023,55111774,90865,1804,217313,[],The Masked Singer,53
3BlB5wlzdbgCJGkuPcNVIW,Khóa Ly Biệt,6879600,0.34249,302.51538,-10.264,140.096,4,11,0,1dwfi5uS5pfQMhAic73Q7L,05-11-2023,57960290,86795,3553,217313,[],The Masked Singer,53
2Npr9vbXuQYcpnsouBIrHU,Ngày Mai Người Ta Lấy Chồng (feat. Voi Bản Đôn),6998846,0.3654,309.96317,-10.109,127.943,4,0,0,1dwfi5uS5pfQMhAic73Q7L,12-08-2023,19663242,78847,15805,217313,[],The Masked Singer,53
0m47Au92vRKfGwFcsictUU,"Duyên Do Trời, Phận Tại Ta",6809082,0.0,287.5153,-7.277,132.091,4,2,0,1dwfi5uS5pfQMhAic73Q7L,12-11-2023,17178689,33500,1158,217313,[],The Masked Singer,53
0djMwRDVloR2o6sqhTapLZ,Bát Cơm Mặn,7179004,2.14204,315.80298,-7.434,107.997,4,9,0,1dwfi5uS5pfQMhAic73Q7L,24-11-2023,876819,10335,638,217313,[],The Masked Singer,53
7kghc6kM3HEZjPfJ94Oe2T,Gặp Lại Năm Ta 60,7458756,0.1741,325.40445,-7.537,173.705,4,7,0,1dwfi5uS5pfQMhAic73Q7L,03-11-2023,1422961,10822,1171,217313,[],The Masked Singer,53
0RSs0M725J9wMNByHLNd5t,Rời Bỏ,6254741,0.11683,277.4262,-8.577,127.633,4,0,0,1dwfi5uS5pfQMhAic73Q7L,01-09-2023,2656293,14640,3960,217313,[],The Masked Singer,53
7cB8Sa0mIcNIx4JyRe1sIm,Giá Như Cô Ấy Chưa Xuất Hiện,7938003,0.42902,344.84534,-7.654,127.896,4,9,0,1dwfi5uS5pfQMhAic73Q7L,26-08-2023,810789,4530,911,217313,[],The Masked Singer,53
2vErpjxL8iGJtxMxL7DldD,Buông,7201298,0.77787,301.7143,-6.742,139.897,4,7,1,1dwfi5uS5pfQMhAic73Q7L,21-10-2023,2529099,5182,177,217313,[],The Masked Singer,53
6POM81ZBiDZtYLlla2IVog,Nhắn Gió Mây Rằng Anh Yêu Em,6867539,0.61129,305.9287,-9.856,119.985,4,7,1,1dwfi5uS5pfQMhAic73Q7L,14-11-2023,1704560,3601,159,217313,[],The Masked Singer,53
3ukrFH17Zl6iEZ2QJ1Zwiy,Don't Côi,3282804,2.43229,140.87546,-10.981,110.079,4,2,0,0dBcEvEklr1jx4uZuhFX5e,20-11-2022,48940885,126971,1983,203891,[],Ronboogz,59
4A4Qdq6Jl4XilO2FS1sq2y,Thủ Đô Cypher (RPT Phongkhin Remix),4258406,2.5542,191.12344,-5.397,160.026,4,1,1,25JRC8aMGIGBIJ5KiINv3l,20-01-2021,141890,3083,149,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
3Cnz5O9EH4QIXWFJcrZkPL,Ngủ Trong Phòng Thu,6791400,0.0,302.69534,-13.669,89.955,3,1,1,25JRC8aMGIGBIJ5KiINv3l,03-11-2021,6914848,42227,1513,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
5NOllZoqYsqY4C3Gdq8Mbk,Đi Bao Xa (Da Bouncy),5096366,0.0,224.38603,-7.557,145.005,4,11,0,25JRC8aMGIGBIJ5KiINv3l,29-05-2023,7291063,35304,2248,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
5K6w4qb1oN6R7h75kkkFLw,OCEAN (feat. RPT Orijinn),3578963,0.0,147.57442,-4.623,136.033,4,6,0,25JRC8aMGIGBIJ5KiINv3l,25-12-2021,2299940,40599,1131,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
6zrCufOMWIKwTV7uh08NZk,tinhiulagi?,3109050,0.37501,133.54958,-7.013,159.913,4,1,0,25JRC8aMGIGBIJ5KiINv3l,20-07-2022,2209482,19505,454,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
1zANsI4WRy4qbqFNXe8IPe,Làm Ngay Hôm Nay,5351319,0.0,232.67557,-8.838,115.028,4,10,0,25JRC8aMGIGBIJ5KiINv3l,08-10-2020,4850190,34247,1052,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
43fsdKhCCMF6LN5hoct4Sc,BĐTHN,3950366,0.0,175.09007,-6.682,142.018,4,1,0,25JRC8aMGIGBIJ5KiINv3l,17-05-2024,357862,2211,119,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
5EpOcv2sIS5Z1WGYeWUcSc,OCEAN (LOPE PHAM REMIX),3578963,0.0,142.41959,-4.233,102.117,1,6,0,25JRC8aMGIGBIJ5KiINv3l,20-01-2022,21662,400,27,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
7flv2El2B65m3NpejwUjJP,Ice Gang,3822525,0.27859,170.03392,-5.051,139.6,4,0,1,25JRC8aMGIGBIJ5KiINv3l,14-08-2020,188857,4323,202,53796,"['vietnamese hip hop', 'vietnamese melodic rap']",RPT Orijinn,47
01kfSdF9zfcDLri5sSWEoL,RAVE,3731856,0.45986,169.24516,-6.06,119.918,4,8,1,5TvFfw1MgSntdU9A7yncyA,04-04-2022,115973248,1617521,23676,534764,['drift phonk'],Dxrk ダーク,62
02SKrZwDBb7qugvNZF5Xzr,DO OR DIE,2116800,0.0,96.0,-9.327,150.143,4,1,0,5TvFfw1MgSntdU9A7yncyA,09-04-2022,433562,10322,162,534764,['drift phonk'],Dxrk ダーク,62
0KMqXV4fbLT0JEJmqNVyNU,RAVE - Slowed,4358691,0.4542,194.67029,-7.114,103.372,4,8,1,5TvFfw1MgSntdU9A7yncyA,04-04-2022,6019442,104097,976,534764,['drift phonk'],Dxrk ダーク,62
1WMuTWPq75xbMdoxcZU8lB,UNHOLY,3528000,0.0,149.3101,-4.957,120.013,4,10,0,5TvFfw1MgSntdU9A7yncyA,05-05-2022,1676784,35761,517,534764,['drift phonk'],Dxrk ダーク,62
6KY3lpaxiNKaZwDJGix41g,Phonk Web,2027354,0.0,87.81787,-3.333,131.972,4,1,1,5TvFfw1MgSntdU9A7yncyA,21-10-2021,1618863,28655,106,534764,['drift phonk'],Dxrk ダーク,62
3QslPNyh3s8UdAtNX3c2Fy,BONES,3414416,2.49034,150.96454,-5.777,123.944,4,6,0,5TvFfw1MgSntdU9A7yncyA,17-06-2022,4520433,73199,1136,534764,['drift phonk'],Dxrk ダーク,62
6ZbpaHInXckaSUDiGDCwHX,CLOUD,3850208,2.84444,167.39845,-8.353,121.021,4,9,0,5TvFfw1MgSntdU9A7yncyA,09-04-2022,723116,12539,160,534764,['drift phonk'],Dxrk ダーク,62
6bJgpGMGgaLfsEE3v7j1ix,AIRCRAFT,3129302,0.0,135.81932,-3.471,114.972,4,1,1,5TvFfw1MgSntdU9A7yncyA,25-11-2022,1105491,26247,516,534764,['drift phonk'],Dxrk ダーク,62
1HR0lYFetVM22vVwRETZiF,Devil Ride,2997422,0.0,133.85722,-3.063,127.948,4,1,1,5TvFfw1MgSntdU9A7yncyA,03-12-2021,120656,2323,23,534764,['drift phonk'],Dxrk ダーク,62
4WSfDIwbhEnnYbbzuaYpwU,Terrorwave,2076092,0.0,88.45642,-5.34,130.008,4,0,1,5TvFfw1MgSntdU9A7yncyA,10-07-2021,510046,13294,160,534764,['drift phonk'],Dxrk ダーク,62
5VZ0soW5syQfefCUj603DW,MASHA ULTRAFUNK,2064983,0.0,88.13714,1.808,100.265,4,10,0,4Rd0aHKGS9BdLYSXVvFjv5,08-03-2024,67072217,978680,34194,61325,[],TXVSTERPLAYA,62
0QZLqp3qLoYaYstDKgMV5W,MI MI MI ULTRAFUNK,1760832,0.0,75.70866,0.101,115.013,4,10,0,5Z56BMrvQB2rBAa5kffTPD,25-07-2024,697920,16579,451,200928,[],HISTED,63
7KXtGmAq1n6cQqFB1JeJVg,MASHA ULTRAFUNK - SLOWED,2272919,0.10444,98.42358,1.638,181.555,4,1,1,4Rd0aHKGS9BdLYSXVvFjv5,08-03-2024,6715280,117732,6264,61325,[],TXVSTERPLAYA,62
0XiwITb3b83YjjxIZEgwiK,MASHA ULTRAFUNK - SPED UP,1906583,0.0,81.35111,1.495,108.383,4,11,0,4Rd0aHKGS9BdLYSXVvFjv5,09-03-2024,2846783,35171,2118,61325,[],TXVSTERPLAYA,62
09vTPDrzeQHQB0QgT4ihKy,ZYZZ BRAZIL,2500157,0.0,106.81179,1.966,127.131,4,1,0,4Rd0aHKGS9BdLYSXVvFjv5,01-12-2023,80299,1397,51,61325,[],TXVSTERPLAYA,62
1HEpffVeIIb0YjOtX9hOMF,VAI NOVINHA FUNK - Slowed,1831846,0.0,83.07692,0.42,104.026,4,1,1,4Rd0aHKGS9BdLYSXVvFjv5,26-09-2023,77301,1424,27,61325,[],TXVSTERPLAYA,62
0tXL0hv9w5tkV3MtewUX2y,MI MI MI ULTRAFUNK - SLOWED,1865664,0.0,80.24236,-0.611,108.565,4,11,0,5Z56BMrvQB2rBAa5kffTPD,26-07-2024,152987,2181,75,200928,[],HISTED,63
2ogjIP2yhAgRpFVlolez0Z,HEY HEY,2045561,0.0,86.19828,-4.265,130.037,4,4,0,5Z56BMrvQB2rBAa5kffTPD,10-05-2024,99748,1537,113,200928,[],HISTED,63
1ga8qBIrZgq77nop2ZhYI2,MI MI MI ULTRAFUNK - SPED UP,1661760,0.0,71.41878,-0.373,121.862,4,1,0,5Z56BMrvQB2rBAa5kffTPD,27-07-2024,164589,2079,88,200928,[],HISTED,63
5VRoGh8Mcw0ZI69qoe5ziv,MTG - EGO ULTRAFUNK,2192493,2.53678,91.17315,-1.873,129.984,4,1,1,5Z56BMrvQB2rBAa5kffTPD,07-06-2024,451298,6923,432,200928,[],HISTED,63
7jLSThU5Kg1RWt19Leiaxm,Chìm Sâu,3446503,0.63274,156.30399,-8.884,204.179,3,11,0,2v14NO80QYditUms7sbEIZ,24-02-2022,84562571,257655,4705,19068,['viet chill rap'],Trung Trần,53
2WUJVIxKvhC6yDyPimH27C,Querry,5086129,4.55692,226.84154,-9.603,119.822,4,4,1,2v14NO80QYditUms7sbEIZ,01-06-2022,23223072,116042,2547,19068,['viet chill rap'],Trung Trần,53
2qCdBH2hqjMdGfaEkgsduz,Sao Soi Đường Đêm,4398145,2.81542,184.44771,-9.895,141.039,3,5,1,2v14NO80QYditUms7sbEIZ,09-02-2023,888768,10910,506,19068,['viet chill rap'],Trung Trần,53
4NiEPIrs6gDB8XS5nkMstS,Không Ai Như Anh Đâu,3596505,0.0,156.50249,-6.304,102.999,4,8,0,2v14NO80QYditUms7sbEIZ,14-04-2020,284975,4518,166,19068,['viet chill rap'],Trung Trần,53
2ZhSO1iNvDTKAI98lkH5Ua,Em Đừng Cố Đi Thật Xa Khỏi Hà Nội,4762800,3.06503,198.53642,-8.748,160.02,4,1,1,2v14NO80QYditUms7sbEIZ,25-03-2021,439771,6364,364,19068,['viet chill rap'],Trung Trần,53
0N5q2Sg6SUf7ga30dmsMtd,Không Ai Như Anh Đâu - Beat Version,3596505,0.0,156.43283,-7.306,103.008,4,1,0,2v14NO80QYditUms7sbEIZ,14-04-2020,284975,4518,166,19068,['viet chill rap'],Trung Trần,53
17hROIKZi2ZDshRHbdEE2U,Về Nhà Với Em,4866207,0.0,204.31819,-8.64,87.057,4,9,1,2v14NO80QYditUms7sbEIZ,11-11-2020,250235,4243,185,19068,['viet chill rap'],Trung Trần,53
1ZvK9NTCmyB0fo1yVxwk7C,Hâm Nặng,4266419,0.0,193.48839,-8.303,129.006,4,1,0,2v14NO80QYditUms7sbEIZ,11-11-2022,24629,476,35,19068,['viet chill rap'],Trung Trần,53
242QPSAd6x7nFNjOqsTJo9,Unfollow (feat. Trung Trần),5018428,0.92893,214.4421,-8.468,135.02,4,9,0,2v14NO80QYditUms7sbEIZ,06-07-2023,17398,480,39,19068,['viet chill rap'],Trung Trần,53
2TWW5ePwVqgvZthUj7mqJP,Monday,4050673,0.0,180.0069,-6.896,85.037,4,11,1,2v14NO80QYditUms7sbEIZ,01-05-2023,34678,1063,76,19068,['viet chill rap'],Trung Trần,53
3Alwi53Ahc2GwHgvel42b2,Ngày Đẹp Trời Để Nói Chia Tay,4855922,0.4181,212.9502,-5.989,107.993,4,10,1,75Ki5hBCOpDtKGoFyTvLxP,13-06-2024,56023962,241812,8623,430486,['v-pop'],Lou Hoàng,58
2o4dDfLK6NVI7TjBm5VoMv,Yêu Một Người Có Lẽ,5590205,2.38585,248.51157,-8.077,127.923,4,2,0,75Ki5hBCOpDtKGoFyTvLxP,19-10-2016,53990829,145788,5120,430486,['v-pop'],Lou Hoàng,58
